2014-04-30,1319,2315,7056,2371,4479,2266,1417,3288,3000,1540,3357,2829,4179,2960,4741,2099,2976,3247,1149,7099,2626,0,5168,2851,2062,2499,3578,5905,1647,3268,3411,2267,1345,717,2695,2064,1323,2281,2974,1426,3280,2225,617,1804,3301,821,2820,3487,1454,6999,1688,1001,2307,2100,2191,1287,2421,3575,3025,4069,2797,1596,2232,1977,1469,2995,413,3281,4729,698,2798,3777,2188,2550,3645,3566,1290,3738,398,0,1950,3562,3661,1049,5172,3749,3748,1060,1601,491,3461,3130,2250,2402,2751,3629,2833,2889,2428,2549,1276,3249,1920,1574,2742,792,5241,881,1558,3299,0,2159,916,997,3276,3025,4509,2406,173,2747,1949,1893,591,2893,1251,4578,2291,2354,2037,1679,2587,989,5364,2589,2878,1170,1667,612,2465,2380,2555,1605,1635,1465,1808,3979,3919,4895,1621,1506,4857,6130,1790,1127,985,1548,1403,1449,741,3284,3056,2217,3573,2284,4824,584,1595,1448,1427,2450,1752,380,0,818,1918,3107,2097,3369,501,3880,1494,2752,2548,1254,264,2159,3313,3930,2381,5331,3668,854,1610,1354,1452,1913,3788,960,1504,1193,2727,755,1549,3208,899,1580,1272,0,1483,1144,706,1049,604,2681,1264,329,319,3807,322,1661,2964,399,1843,956,1204,2075,4004,3059,534,1006,1470,1291,1766,2352,1072,2591,2265,1200,805,1773,1790,1682,1457,414,843,2904,1936,736,1007,3032,436,0,377,1593,319,811,3400,1216,2367,1077,518,744,400,2018,470,1901,2433,2680,1741,482,2360,581,740,2881,537,589,2093,1084,320,872,1708,2668,886,1863,2335,596,1274,431,1242,346,453,2408,1797,408,1224,347,431,1623,4402,2712,724,2414,127,1054,408,3227,730,329,320,2146,2874,600,422,200,237,1077,281,273,811,486,2040,546,23,75,161,157,153,952,2038,1574,7996,2575,1192,2770,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-05-31,1696,3125,9070,3115,6207,2897,2049,3579,3863,2062,4293,4432,4814,3651,5711,2667,4280,4334,1369,9166,2823,0,6646,3613,2335,3190,3799,6976,2683,4093,4142,2439,2356,859,2725,3003,1675,3081,3621,1677,3973,2681,2824,2409,4369,826,3463,4092,1652,8824,2972,1408,3177,2852,2884,1614,2911,4968,3608,5148,3493,2150,1334,3215,2327,3768,677,4285,5526,821,3892,4532,3103,2720,4564,4460,2842,4858,555,0,2837,4781,4176,1361,6402,2220,4634,1283,1644,4659,3943,3575,2855,2486,3681,4230,3380,3511,2884,3094,1509,3677,2441,1912,3446,965,6839,1264,2026,4300,0,2458,1121,1224,3814,3743,6064,3091,402,3258,2454,2134,706,4447,1829,5611,3815,2758,3159,2226,2410,1279,7687,3327,3497,1468,2568,1010,2987,2599,3187,1835,2461,1838,2268,4609,4981,6954,0,2025,6048,7487,2468,1661,1239,2948,1786,1875,900,4618,3925,3471,4912,3023,4531,962,2122,2028,1954,2554,2228,682,2981,1123,2570,3606,2239,3849,623,5784,1877,3242,3262,1590,0,2865,3856,4917,2925,6559,5076,1403,2029,1763,1880,2563,4950,1426,2115,1600,3294,931,2029,3796,2708,1808,1797,0,2085,1457,1605,1579,0,3425,1665,561,564,4470,434,2000,3444,712,2456,1346,1457,2572,4966,3652,797,1849,2154,1782,2343,3060,1315,3207,3567,1503,1114,632,1952,2224,1716,4,1181,3704,2444,993,1442,3744,573,0,472,2390,421,1060,4162,2046,1426,1319,630,969,576,2810,758,2686,4782,4033,2415,647,1798,628,1047,4464,622,880,2674,1352,509,1454,2412,2528,1080,2048,2987,783,1794,0,1748,419,595,3218,2176,404,1849,424,453,1831,5947,3355,1176,2813,161,1279,461,4991,971,450,447,2500,3451,973,484,220,321,1340,395,411,1112,642,2531,651,836,77,0,364,192,1272,2550,2090,9747,3229,1782,3405,788,2649,182,2673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-06-30,2048,3306,9626,3515,7255,2942,1917,3702,3694,2422,4659,3979,5261,3296,3726,3336,4440,5985,1428,10929,2527,0,7145,4326,2471,2996,4300,7433,2969,4109,4634,2642,2404,1000,3455,3197,1658,3059,4126,1936,4028,2594,3719,2876,4417,1011,3834,4489,1865,9693,2639,1458,3763,3350,3197,1818,2637,5134,4075,5248,3926,2204,2740,3571,3067,3684,602,4863,6700,875,3979,5012,3188,2735,5034,5318,3163,5050,636,0,3294,5634,4466,1549,7315,3107,5168,1504,1626,5097,3829,3805,2934,2449,4008,4295,3327,3595,3112,3021,1626,4286,2682,2070,3418,950,6996,1211,2386,4672,0,2629,1163,1223,4356,3775,6544,4006,351,3165,2936,2483,773,4963,1582,6028,4371,3302,3623,2357,3838,1299,9170,3639,4059,1539,2445,1103,3220,3088,3343,2067,2755,1743,2473,4787,4947,7159,0,2107,5769,8242,2681,1848,1357,2623,2081,2169,1051,4551,4493,3783,5418,3371,5311,1184,2236,2295,2230,2676,2219,637,3629,1111,2601,4088,0,4359,802,7323,2098,3292,3501,1823,0,3389,4605,4663,3290,6564,1926,1324,2204,1884,1893,2910,4995,1633,2256,1623,3282,1088,2182,4074,3361,1562,1971,0,2155,1594,1777,1542,602,3587,1843,0,744,4730,514,2843,3611,772,2949,1621,1575,3131,6696,3533,927,1491,1906,1851,2765,3064,1294,3581,4148,1418,1191,1746,1884,2296,1828,0,1268,3939,2289,1038,1357,587,727,0,612,3086,431,1055,3947,2423,3014,1339,550,1072,641,3164,819,3004,5580,4413,2962,750,3918,720,1209,5378,0,1062,1971,1541,400,1490,2698,2345,1270,2257,3068,924,1963,308,2069,536,724,3378,2085,494,1885,480,526,1805,8398,3573,1374,2519,200,1210,522,6157,945,589,539,2519,3788,880,513,268,316,1411,400,411,1156,639,2919,739,950,126,0,347,158,1401,2807,2263,10744,3925,1786,3143,948,2245,139,3541,629,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-07-31,2252,3216,9825,3509,7014,3224,2195,3732,4042,2268,4891,4224,5467,3977,6013,3249,4356,5635,1506,13065,2481,0,7225,4008,2738,3434,4322,7608,3098,4388,4315,2635,2143,847,3401,3393,1641,3143,4125,2097,3993,3395,3924,2431,4769,977,4201,4808,1953,9748,3179,1456,4236,3179,2928,1889,2733,5084,4065,5638,3998,2456,3073,3170,3160,3578,655,4365,6425,968,4310,6927,2986,2917,4690,5576,2964,5505,660,0,3670,5835,4844,822,7799,4719,5315,1455,1634,5469,4005,3705,3982,2523,3993,4615,3627,3864,3630,3168,2020,4465,2683,1987,3500,1106,7186,1271,2479,4831,0,2802,1164,543,4374,3859,6516,3949,283,3622,2993,2902,869,5193,1739,6117,4321,3375,4036,2212,3715,1424,8577,4056,4395,1559,2460,794,3324,3220,3503,2186,2836,1766,2476,5084,5540,7069,0,2374,5953,7855,2731,1812,1434,2728,2169,2386,884,5038,4374,3422,5486,3288,6301,1055,2304,1932,2121,3089,2419,598,3634,1227,2775,4149,0,4499,701,7111,2133,3563,3420,1968,0,3446,4507,4776,3197,6735,5176,1573,2322,2197,2243,3009,5400,1579,2447,1608,3303,1018,2330,203,3391,2217,2001,0,2191,1549,1218,1557,1066,4184,1864,0,555,5003,576,2796,3503,908,2908,1383,1479,3301,5887,4169,885,1540,1886,1924,2712,3014,1316,3677,3992,1528,1147,2121,2389,2541,2080,159,1239,4113,2650,1086,1551,0,720,0,542,3187,392,1015,4025,2521,3297,1607,573,668,618,3078,775,2779,5765,4694,3489,824,3819,781,1250,6041,0,1032,2682,1954,568,1386,2504,1753,1191,2400,2909,866,2132,864,1843,481,681,3315,2561,491,2088,424,542,1704,6705,3863,1385,3386,244,1267,499,6776,759,579,507,241,4114,1321,548,243,311,1508,477,395,1320,684,2919,864,952,111,0,382,176,1323,2743,2784,11541,3998,2069,3622,1059,1989,147,3698,759,1759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-08-31,2179,3004,10196,3573,7328,3311,2213,4078,4011,2168,4882,4234,5702,3784,6366,3281,4033,5537,1613,11489,2376,0,7615,4163,2787,3313,4437,7398,3009,4563,4504,2644,2309,890,3194,3204,1646,3129,3989,2050,4006,3130,4174,3023,4820,813,4135,4721,2101,9469,2726,1346,3872,2992,2742,1864,2669,5211,3812,5476,3527,2443,2607,3278,3162,4181,660,4633,6175,832,3582,6592,3320,2762,4585,5296,3039,5930,584,0,3651,5658,4597,1029,7438,4657,5047,1487,1687,5154,4155,3805,4387,2586,4132,5629,3744,3693,3407,3160,2006,4337,2817,3800,3284,1022,7407,1328,2511,4834,0,3106,1162,0,4384,4303,6497,3872,286,3585,3007,2753,866,5065,1691,6107,4302,3333,4181,2312,3995,1421,8340,4482,4497,1472,2335,792,3642,3071,3651,2356,2937,1740,2387,5108,5374,6917,0,2322,5424,8005,2595,1861,1510,2487,2244,2314,888,2456,4198,2841,5013,3542,6135,974,2284,2120,2157,3088,2259,734,3823,1082,2931,5329,0,4628,694,7625,2256,3098,3570,2052,0,3414,4506,4519,3250,6436,4986,1552,2331,1824,1978,2949,6112,1735,2103,1531,3157,1049,2344,0,3445,2054,1873,0,2091,1695,333,1451,1142,3615,1950,0,395,4552,500,2728,4030,790,3080,1240,1498,3525,5984,4225,894,1453,1863,1768,2722,3084,1381,3753,3907,1709,1192,2028,2388,2718,2057,496,1132,3829,2463,1048,1428,1968,735,0,554,3167,424,1014,3784,2514,3277,1649,508,982,581,2909,758,2795,6445,5182,3747,750,3942,840,1291,5642,0,1048,2644,1887,578,1344,2612,2235,1236,2232,2872,882,1975,871,1806,490,667,3466,2595,473,1972,489,528,2027,6829,898,1366,3521,266,1293,510,6468,925,606,651,0,3942,1689,494,270,325,1475,436,414,1230,746,2883,1036,1031,84,0,391,204,1330,2748,2612,11072,4724,1861,3139,1209,1991,134,3599,756,1850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-09-30,2281,3678,10357,3680,7740,3695,2217,4112,3504,2315,4621,4064,5661,3932,5911,3467,4214,5853,1459,12441,2351,0,6898,4036,2943,3075,4592,7320,2866,4940,4553,2701,2093,896,3250,3030,1466,2908,4234,1920,4542,3210,4136,2848,5154,751,4079,4719,1781,9607,2837,1429,3735,2676,2833,1651,3545,5149,4251,5929,3758,2067,2575,3567,2856,3912,557,4978,6577,901,3987,6397,2939,3073,4886,4135,3224,4907,608,0,4228,6161,5079,1204,6812,5414,5314,1525,1651,5333,5198,4353,4418,2559,3787,4787,3587,3762,3394,3138,1726,4580,2386,4560,4245,944,6884,1431,2434,4909,0,2792,1207,230,3967,3758,6840,3375,266,3804,3033,2520,755,5289,1493,6204,4108,2933,4140,2198,3858,1497,8123,3971,4070,1370,2497,753,3490,2864,3503,2383,2865,1781,2522,5222,4547,6990,0,2462,5556,8556,2547,1878,1541,1992,2045,2143,929,1772,4218,2763,5362,3280,5918,846,2168,1676,1758,2964,2354,716,3981,1206,2706,4317,879,4530,702,6919,2292,3644,3458,1788,0,3778,4697,4186,3020,6019,5867,1135,2183,2100,1937,2767,5144,1582,2123,1362,3036,1003,2232,0,3352,1948,2092,0,2177,1553,1857,893,1053,4080,1974,0,299,4825,430,2416,4017,678,2867,1443,1574,3456,5885,3929,798,1417,1668,1862,2554,3221,1329,3501,3517,1620,1091,2080,2064,2409,1782,424,1067,3868,2371,1013,1321,3761,595,0,489,2694,470,940,4531,2211,2830,1449,590,1010,671,2863,671,2866,6155,4475,3245,766,3518,897,1169,4849,0,850,3095,1878,524,1544,2407,2926,1046,2367,2551,882,1977,736,1749,499,615,3553,1552,446,1933,499,504,1800,6326,2948,1208,3441,267,1400,435,5843,923,526,534,0,4317,1049,500,249,350,1360,427,392,1154,742,2944,822,934,83,0,406,211,1623,2652,2475,0,3656,1989,0,1022,1847,121,3344,786,1943,10540,3577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-31,2213,3121,8881,3268,6624,4106,1798,3989,3270,2193,3802,3501,5685,3844,5548,3131,3965,4703,1045,11792,1972,0,6138,3464,2626,2688,3259,7337,1973,4234,4288,2797,1623,724,2939,2611,1442,2687,3696,1641,4043,2933,3943,2166,4375,815,3667,4441,1512,8527,2401,977,3027,2134,2488,1489,3369,4212,3847,5531,3617,1562,2586,2982,1980,3264,477,3842,5387,815,3559,5706,2502,2661,4234,3599,2937,4346,485,0,3311,4767,4465,1045,6254,4415,5131,1283,1491,4765,4505,4245,4167,2104,3524,4719,3222,3564,3273,1124,1248,3935,2068,263,3899,676,5546,1497,1981,3867,64,2413,1168,770,3558,3492,5626,2819,216,3299,2632,2012,613,4176,1260,5018,3179,2420,3203,2091,3326,1292,5697,3393,3453,1302,2224,651,3421,2387,2918,2068,2393,1637,2085,4918,3761,5744,0,1994,5438,8070,2252,1870,1263,1831,1873,1854,691,4420,3789,2530,4973,2640,6403,630,1678,1346,1438,2860,2130,642,3637,856,2377,4219,2001,3963,532,5301,2064,3099,3287,1482,0,3210,4127,4048,2698,4904,4965,867,1730,1714,1673,2376,4411,1106,1951,1220,2835,902,1805,0,3139,1921,1768,0,1934,1317,1331,881,738,3810,1584,0,205,4264,381,1926,3621,403,2145,1300,1481,2760,4639,3985,549,1159,1997,1413,2180,2743,1226,3074,2543,1526,874,1834,1933,1869,1718,381,829,3192,2080,940,1342,3838,383,0,408,1892,398,904,4415,1573,2646,1317,572,593,545,2648,682,2290,5091,2782,2471,747,2998,757,995,3504,0,686,2718,1632,359,1341,2060,2603,851,2204,2399,669,1778,618,1331,404,543,3442,1521,342,1604,423,352,1631,5208,3036,1073,3362,182,1269,385,4328,872,388,511,0,3520,623,442,175,327,1068,343,240,1073,584,2675,522,623,67,0,257,201,1306,2463,2011,0,3720,1215,0,772,1224,158,2590,811,1541,9464,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-11-30,1437,1863,5980,2339,4069,2836,1148,2584,2109,1399,2349,2339,4277,2206,3364,1826,2729,3137,665,7726,1187,0,3902,2307,1856,1818,2881,4816,961,2667,2639,1727,934,439,1886,1681,967,1788,2300,1098,2598,1773,2262,1350,3077,516,2564,3137,929,5339,1477,633,2113,1149,1687,971,2255,2455,2303,3458,2365,1003,1719,1816,1142,2289,336,2137,3394,483,2327,3515,1552,1776,2640,2040,2164,2269,279,0,2129,3396,3059,688,3753,3177,3232,840,1109,2790,2718,3202,2865,1226,2228,3101,1998,2275,1953,0,576,2751,1309,0,2284,456,2670,842,1336,2749,1270,1604,801,328,2118,2029,3758,1953,87,1924,1840,1605,344,2626,782,3528,1977,1747,2044,1623,2045,880,3123,2418,2464,946,1437,389,2123,1175,2123,1489,1290,986,1325,3090,2245,3389,0,1460,3628,5295,1527,1115,804,1002,1224,1195,433,2872,2437,1673,3042,1795,4863,369,1183,709,816,1808,1365,376,2415,579,1512,2553,1238,2810,320,3037,1390,1867,2152,916,0,2110,2631,2820,1858,4102,2954,338,1097,1045,1086,1448,2087,623,866,779,1896,579,1055,0,1901,1160,1015,0,1315,883,1062,811,443,2411,1055,0,123,2754,261,1323,2343,211,1222,730,541,1895,2926,1514,392,819,773,902,1432,1675,850,2196,1544,1143,672,1222,1200,1018,1068,237,520,1982,1387,718,870,2564,279,0,243,1037,229,486,3077,736,1930,837,328,360,382,1515,445,1393,3411,1657,1468,471,1980,514,633,1612,0,419,1551,1124,190,852,1325,1911,500,1531,1694,417,1078,325,825,212,338,2210,1216,236,1252,319,227,1068,3208,2016,619,2099,164,923,272,2639,455,229,331,0,2164,278,306,123,242,688,208,195,599,327,1593,333,296,38,0,184,135,675,1402,1412,0,2390,313,0,513,648,70,1249,517,784,5779,2165,512,850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-12-31,1052,1304,4501,1783,2985,2091,779,2108,1636,878,1573,1668,2670,1783,2889,1569,1942,2110,575,6543,740,0,2623,1604,1502,1544,1877,3429,601,2029,1908,1299,550,314,1262,1260,721,1280,1707,813,1800,1356,1767,1076,2126,458,1885,2129,815,2636,1092,405,1649,239,1317,747,1609,1976,1705,2584,1846,851,1423,1314,762,1651,218,1473,2349,387,1893,1954,1262,1355,2016,1910,1635,1742,166,0,1772,1945,2272,556,2804,2381,2115,656,909,2056,1742,2276,2115,1055,1654,2648,1458,1743,1459,421,390,2136,1023,0,1493,336,2266,588,989,2054,1184,1270,566,253,1531,1608,2668,1521,69,1555,1425,1266,281,1935,645,2722,1199,1493,1537,985,1601,681,2070,1813,1912,694,1009,225,1518,850,1518,1082,915,790,965,2331,1483,2619,0,1521,3056,4031,1065,811,626,517,981,985,306,2256,1877,1264,2238,1412,4467,243,925,518,633,1326,1106,290,1640,432,1059,1954,911,2455,160,2102,1205,1488,1661,611,0,1508,2103,2280,1462,3639,2123,197,827,669,906,1127,1518,446,134,578,1685,422,730,0,1450,1045,900,0,1043,701,799,527,292,1881,798,0,85,2174,148,977,1946,170,1022,597,154,1402,2105,1722,234,722,584,664,1208,1254,710,1704,1145,1023,470,919,1024,786,997,208,357,1441,1182,573,787,1885,193,0,161,681,169,372,2344,585,1299,670,227,164,267,1182,328,957,2573,1019,1018,343,1422,447,523,1067,0,292,1384,854,121,676,870,1384,357,1347,1305,278,749,207,614,155,225,1432,1135,176,988,225,188,975,2365,1742,467,1921,170,728,180,1651,337,164,241,0,1788,242,170,90,221,655,99,152,327,219,1152,202,156,46,0,138,128,568,1000,1032,0,1752,701,0,408,457,59,1147,346,854,3693,1857,1269,1745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-01-31,833,0,3186,1248,1992,1429,442,1499,1366,619,1124,1228,2069,1409,2468,1049,1447,1403,378,4157,484,0,1549,1107,1132,1131,1332,2232,319,1328,1250,866,380,243,864,939,500,873,1201,608,1108,982,1330,683,1568,462,1305,1065,524,2542,798,282,1087,500,958,515,975,1227,1194,2074,1174,563,1102,901,510,1224,0,941,1583,232,1384,1586,828,1104,1497,1701,1150,1044,102,0,1284,1381,1424,419,2154,1631,1696,493,674,1433,836,1570,1518,753,1177,1879,1057,1361,1097,839,153,1779,654,0,878,299,1465,283,625,1454,888,855,417,178,971,1118,0,1228,45,1138,917,743,203,1427,413,1802,758,1083,1109,566,1109,518,1250,1410,1307,578,835,155,1170,638,1184,795,635,549,579,1763,1001,1891,0,727,2441,2988,785,537,483,348,722,631,276,1641,1338,1038,1647,848,3139,189,596,322,505,1265,826,190,1264,344,639,1501,608,1562,161,1565,776,932,1277,440,0,916,1406,1783,977,2637,1359,82,638,490,593,832,1065,302,491,431,1323,272,581,0,974,799,467,0,673,519,532,426,154,1607,533,0,51,1607,107,676,1375,114,687,499,356,1097,1534,0,215,541,480,487,844,877,511,1150,751,693,310,765,782,596,638,0,303,1067,0,483,595,1385,196,0,178,429,102,276,1656,338,822,505,173,128,194,799,197,561,1769,511,690,203,929,335,299,657,0,204,1098,604,82,516,559,1067,258,1172,907,248,561,144,391,102,189,1004,853,138,762,224,134,626,1654,1263,334,1418,115,513,141,1082,249,123,150,0,1215,113,164,74,154,470,80,139,265,141,755,173,104,45,0,66,118,468,664,907,0,1349,565,0,282,302,42,754,223,545,2354,1952,939,1472,2162,152,1644,994,126,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
